30.990000,23.880000,16.770000,17.510000,22.140000,111.000000,20.650000,61.430800
31.070000,24.005000,16.940000,17.640000,22.240000,114.600000,21.100000,61.100100
31.140000,24.125000,17.110000,17.770000,22.330000,118.400000,21.570000,60.768600
31.220000,24.250000,17.280000,17.900000,22.430000,122.600000,22.060000,60.437200
31.280000,24.360000,17.440000,18.020000,22.510000,127.000000,22.580000,60.106700
31.350000,24.480000,17.610000,18.150000,22.610000,132.000000,23.150000,59.777600
31.410000,24.590000,17.770000,18.280000,22.700000,137.400000,23.760000,59.450700
31.460000,24.695000,17.930000,18.410000,22.790000,143.000000,24.390000,59.126500
31.520000,24.800000,18.080000,18.540000,22.880000,149.000000,25.050000,58.805500
31.560000,24.900000,18.240000,18.660000,22.960000,155.400000,25.740000,58.488100
31.600000,24.995000,18.390000,18.790000,23.040000,162.000000,26.450000,58.178000
31.630000,25.080000,18.530000,18.910000,23.120000,169.100000,27.200000,57.870900
31.650000,25.165000,18.680000,19.040000,23.200000,176.400000,27.970000,57.566900
31.670000,25.245000,18.820000,19.160000,23.270000,184.000000,28.770000,57.265800
31.690000,25.320000,18.950000,19.280000,23.350000,192.000000,29.600000,56.967700
31.710000,25.400000,19.090000,19.400000,23.420000,200.200000,30.450000,56.672700
31.710000,25.465000,19.220000,19.520000,23.490000,208.700000,31.330000,56.380600
31.720000,25.535000,19.350000,19.640000,23.560000,217.500000,32.230000,56.091700
31.720000,25.600000,19.480000,19.760000,23.630000,226.500000,33.150000,55.805700
31.720000,25.665000,19.610000,19.870000,23.690000,235.800000,34.080000,55.522800
31.710000,25.720000,19.730000,19.990000,23.750000,245.200000,35.040000,55.242700
31.710000,25.780000,19.850000,20.100000,23.820000,254.900000,36.020000,54.965300
31.690000,25.825000,19.960000,20.220000,23.880000,264.700000,37.000000,54.690400
31.680000,25.880000,20.080000,20.330000,23.940000,274.700000,38.010000,54.418000
31.670000,25.930000,20.190000,20.440000,24.000000,284.900000,39.020000,54.147900
31.650000,25.975000,20.300000,20.550000,24.050000,295.100000,40.050000,53.880200
31.630000,26.020000,20.410000,20.650000,24.100000,305.500000,41.080000,53.614800
31.610000,26.065000,20.520000,20.760000,24.160000,316.000000,42.130000,53.351500
31.590000,26.105000,20.620000,20.860000,24.210000,326.500000,43.180000,53.090400
31.570000,26.145000,20.720000,20.970000,24.270000,337.100000,44.230000,52.831400
31.550000,26.185000,20.820000,21.070000,24.320000,347.600000,45.280000,52.574600
31.540000,26.230000,20.920000,21.160000,24.370000,358.100000,46.330000,52.316300
31.520000,26.270000,21.020000,21.260000,24.420000,368.500000,47.370000,52.060100
31.510000,26.310000,21.110000,21.350000,24.470000,378.700000,48.390000,51.806100
31.500000,26.350000,21.200000,21.440000,24.520000,388.600000,49.390000,51.554100
31.480000,26.385000,21.290000,21.530000,24.570000,398.100000,50.360000,51.304000
31.470000,26.425000,21.380000,21.620000,24.620000,407.000000,51.270000,51.055900
31.460000,26.460000,21.460000,21.700000,24.660000,415.700000,52.170000,50.809400
31.450000,26.495000,21.540000,21.780000,24.710000,424.100000,53.040000,50.564600
31.440000,26.530000,21.620000,21.860000,24.750000,432.300000,53.890000,50.321200
31.430000,26.560000,21.690000,21.930000,24.790000,440.200000,54.730000,50.088500
31.420000,26.590000,21.760000,22.000000,24.830000,447.900000,55.540000,49.857000
31.410000,26.620000,21.830000,22.070000,24.870000,455.400000,56.330000,49.626400
31.410000,26.650000,21.890000,22.130000,24.910000,462.700000,57.100000,49.396500
31.400000,26.680000,21.960000,22.190000,24.940000,469.700000,57.860000,49.167000
31.400000,26.710000,22.020000,22.250000,24.980000,476.600000,58.600000,48.937700
31.390000,26.730000,22.070000,22.310000,25.010000,483.200000,59.320000,48.708100
31.390000,26.760000,22.130000,22.360000,25.040000,489.700000,60.020000,48.477900
31.380000,26.780000,22.180000,22.420000,25.070000,496.000000,60.710000,48.246700
31.380000,26.805000,22.230000,22.470000,25.100000,502.100000,61.380000,48.014100
31.380000,26.830000,22.280000,22.520000,25.130000,508.100000,62.040000,47.779500
31.380000,26.855000,22.330000,22.570000,25.170000,514.000000,62.690000,47.542000
31.380000,26.880000,22.380000,22.610000,25.190000,519.700000,63.330000,47.301100
31.380000,26.900000,22.420000,22.660000,25.220000,525.300000,63.960000,47.056000
31.380000,26.925000,22.470000,22.710000,25.250000,530.800000,64.580000,46.806200
31.380000,26.945000,22.510000,22.750000,25.280000,536.300000,65.190000,46.551100
31.380000,26.970000,22.560000,22.800000,25.310000,541.600000,65.790000,46.290100
31.380000,26.990000,22.600000,22.840000,25.330000,546.900000,66.380000,46.022700
31.380000,27.015000,22.650000,22.890000,25.360000,552.200000,66.970000,45.748200
31.380000,27.035000,22.690000,22.930000,25.390000,557.400000,67.550000,45.466100
31.390000,27.060000,22.730000,22.980000,25.420000,562.600000,68.130000,45.175400
31.390000,27.085000,22.780000,23.030000,25.450000,567.800000,68.700000,44.865700
31.390000,27.110000,22.830000,23.080000,25.480000,573.200000,69.270000,44.545600
31.390000,27.135000,22.880000,23.130000,25.520000,578.600000,69.840000,44.214600
31.390000,27.160000,22.930000,23.190000,25.550000,584.200000,70.400000,43.872300
31.390000,27.185000,22.980000,23.240000,25.580000,590.000000,70.970000,43.518300
31.400000,27.220000,23.040000,23.300000,25.620000,596.400000,71.550000,43.152400
31.400000,27.245000,23.090000,23.360000,25.660000,602.900000,72.130000,42.774300
31.400000,27.270000,23.140000,23.410000,25.690000,609.500000,72.700000,42.383900
